timestamp_utc,Open,High,Low,Close,Volume,ticker
2025-10-08 13:30:00,186.6300048828125,189.4199981689453,186.5399932861328,189.0449981689453,45810785,NVDA
2025-10-08 14:30:00,189.0449981689453,189.2261962890625,187.7449951171875,188.27000427246094,16475937,NVDA
2025-10-08 15:30:00,188.27000427246094,188.39500427246094,187.61380004882812,188.18499755859375,11866256,NVDA
2025-10-08 16:30:00,188.17999267578125,188.48980712890625,187.76499938964844,188.14999389648438,9095911,NVDA
2025-10-08 17:30:00,188.16000366210938,188.88999938964844,188.1199951171875,188.42239379882812,10444809,NVDA
2025-10-08 18:30:00,188.42999267578125,188.75,187.98500061035156,188.58999633789062,9523320,NVDA
2025-10-08 19:30:00,188.58999633789062,189.19000244140625,188.2949981689453,189.07000732421875,13031125,NVDA
2025-10-09 13:30:00,192.27999877929688,195.3000030517578,191.05999755859375,193.68499755859375,69029669,NVDA
2025-10-09 14:30:00,193.6842041015625,194.7198944091797,192.19000244140625,193.75999450683594,28515373,NVDA
2025-10-09 15:30:00,193.76499938964844,194.5800018310547,193.36500549316406,193.88499450683594,17397407,NVDA
2025-10-09 16:30:00,193.8800048828125,194.0500030517578,192.43910217285156,192.66009521484375,13991184,NVDA
2025-10-09 17:30:00,192.67999267578125,193.1699981689453,192.17999267578125,192.5449981689453,12688036,NVDA
2025-10-09 18:30:00,192.53500366210938,193.5395050048828,192.1300048828125,192.74000549316406,15942400,NVDA
2025-10-09 19:30:00,192.72999572753906,193.00999450683594,191.89999389648438,192.5399932861328,12018618,NVDA
2025-10-10 13:30:00,193.5050048828125,195.49000549316406,192.22000122070312,195.24830627441406,46230258,NVDA
2025-10-10 14:30:00,195.2449951171875,195.6199951171875,188.33990478515625,188.83160400390625,51916107,NVDA
2025-10-10 15:30:00,188.85000610351562,190.1999053955078,186.3800048828125,189.14999389648438,42140895,NVDA
2025-10-10 16:30:00,189.13999938964844,189.66000366210938,186.64089965820312,188.16000366210938,22149826,NVDA
2025-10-10 17:30:00,188.14999389648438,188.4600067138672,186.97999572753906,187.72000122070312,15772022,NVDA
2025-10-10 18:30:00,187.72000122070312,187.9600067138672,186.11000061035156,186.39999389648438,17485987,NVDA
2025-10-10 19:30:00,186.4199981689453,186.55999755859375,182.8000030517578,183.13999938964844,35832393,NVDA
2025-10-13 13:30:00,187.96499633789062,190.10989379882812,187.38999938964844,188.49000549316406,53451703,NVDA
2025-10-13 14:30:00,188.5,188.77499389648438,185.97000122070312,188.27499389648438,24205593,NVDA
2025-10-13 15:30:00,188.27999877929688,188.64999389648438,187.69000244140625,188.43179321289062,13795160,NVDA
2025-10-13 16:30:00,188.4208984375,189.42999267578125,188.2700958251953,188.5500030517578,11823453,NVDA
2025-10-13 17:30:00,188.5500030517578,188.6558074951172,187.66000366210938,187.9250030517578,10396598,NVDA
2025-10-13 18:30:00,187.9250030517578,188.17999267578125,187.25,187.80259704589844,10500602,NVDA
2025-10-13 19:30:00,187.8000030517578,188.89999389648438,187.52000427246094,188.32000732421875,13567029,NVDA
