timestamp_utc,Close,index_name,ticker
2025-10-30 05:45:00,25912.25,nifty50,^NSEI
2025-10-30 06:45:00,25923.05078125,nifty50,^NSEI
2025-10-30 07:45:00,25889.349609375,nifty50,^NSEI
2025-10-30 08:45:00,25873.75,nifty50,^NSEI
2025-10-30 09:45:00,25891.19921875,nifty50,^NSEI
2025-10-31 03:45:00,25878.849609375,nifty50,^NSEI
2025-10-31 04:45:00,25776.75,nifty50,^NSEI
2025-10-31 05:45:00,25797.849609375,nifty50,^NSEI
2025-10-31 06:45:00,25800.150390625,nifty50,^NSEI
2025-10-31 07:45:00,25776.55078125,nifty50,^NSEI
2025-10-31 08:45:00,25715.55078125,nifty50,^NSEI
2025-10-31 09:45:00,25731.900390625,nifty50,^NSEI
2025-11-03 03:45:00,25712.349609375,nifty50,^NSEI
2025-11-03 04:45:00,25753.900390625,nifty50,^NSEI
2025-11-03 05:45:00,25702.69921875,nifty50,^NSEI
2025-11-03 06:45:00,25752.099609375,nifty50,^NSEI
2025-11-03 07:45:00,25770.80078125,nifty50,^NSEI
2025-11-03 08:45:00,25765.94921875,nifty50,^NSEI
2025-11-03 09:45:00,25774.30078125,nifty50,^NSEI
2025-11-04 03:45:00,25698.19921875,nifty50,^NSEI
2025-11-04 04:45:00,25684.69921875,nifty50,^NSEI
2025-11-04 05:45:00,25680.5,nifty50,^NSEI
2025-11-04 06:45:00,25658.55078125,nifty50,^NSEI
2025-11-04 07:45:00,25616.5,nifty50,^NSEI
2025-11-04 08:45:00,25601.25,nifty50,^NSEI
2025-11-04 09:45:00,25585.349609375,nifty50,^NSEI
2025-11-06 03:45:00,25542.75,nifty50,^NSEI
2025-11-06 04:45:00,25560.5,nifty50,^NSEI
2025-11-06 05:45:00,25546.650390625,nifty50,^NSEI
2025-11-06 06:45:00,25583.599609375,nifty50,^NSEI
2025-11-06 07:45:00,25552.94921875,nifty50,^NSEI
2025-11-06 08:45:00,25500.599609375,nifty50,^NSEI
2025-11-06 09:45:00,25519.94921875,nifty50,^NSEI
2025-11-07 03:45:00,25343.25,nifty50,^NSEI
2025-11-07 04:45:00,25409.94921875,nifty50,^NSEI
2025-11-07 05:45:00,25454.19921875,nifty50,^NSEI
2025-11-07 06:45:00,25486.30078125,nifty50,^NSEI
2025-11-07 07:45:00,25474.400390625,nifty50,^NSEI
2025-11-07 08:45:00,25486.849609375,nifty50,^NSEI
2025-11-07 09:45:00,25510.80078125,nifty50,^NSEI
2025-11-10 03:45:00,25576.0,nifty50,^NSEI
2025-11-10 04:45:00,25629.900390625,nifty50,^NSEI
2025-11-10 05:45:00,25624.30078125,nifty50,^NSEI
2025-11-10 06:45:00,25630.25,nifty50,^NSEI
2025-11-10 07:45:00,25618.900390625,nifty50,^NSEI
2025-11-10 08:45:00,25565.44921875,nifty50,^NSEI
2025-11-10 09:45:00,25574.25,nifty50,^NSEI
2025-11-11 03:45:00,25501.94921875,nifty50,^NSEI
2025-11-11 04:45:00,25478.44921875,nifty50,^NSEI
2025-11-11 05:45:00,25538.30078125,nifty50,^NSEI
2025-11-11 06:45:00,25588.349609375,nifty50,^NSEI
2025-11-11 07:45:00,25647.19921875,nifty50,^NSEI
2025-11-11 08:45:00,25694.900390625,nifty50,^NSEI
2025-11-11 09:45:00,25705.55078125,nifty50,^NSEI
2025-11-12 03:45:00,25839.849609375,nifty50,^NSEI
2025-11-12 04:45:00,25881.900390625,nifty50,^NSEI
2025-11-12 05:45:00,25888.75,nifty50,^NSEI
2025-11-12 06:45:00,25923.25,nifty50,^NSEI
2025-11-12 07:45:00,25893.30078125,nifty50,^NSEI
2025-11-12 08:45:00,25884.400390625,nifty50,^NSEI
2025-11-12 09:45:00,25874.0,nifty50,^NSEI
2025-11-13 03:45:00,25898.5,nifty50,^NSEI
2025-11-13 04:45:00,25963.349609375,nifty50,^NSEI
2025-11-13 05:45:00,25980.099609375,nifty50,^NSEI
2025-11-13 06:45:00,25977.94921875,nifty50,^NSEI
2025-11-13 07:45:00,25894.44921875,nifty50,^NSEI
2025-11-13 08:45:00,25878.55078125,nifty50,^NSEI
2025-11-13 09:45:00,25884.099609375,nifty50,^NSEI
2025-11-14 03:45:00,25780.05078125,nifty50,^NSEI
2025-11-14 04:45:00,25855.25,nifty50,^NSEI
2025-11-14 05:45:00,25826.400390625,nifty50,^NSEI
2025-11-14 06:45:00,25799.599609375,nifty50,^NSEI
2025-11-14 07:45:00,25774.400390625,nifty50,^NSEI
2025-11-14 08:45:00,25930.19921875,nifty50,^NSEI
2025-11-14 09:45:00,25916.80078125,nifty50,^NSEI
2025-11-17 03:45:00,25949.30078125,nifty50,^NSEI
2025-11-17 04:45:00,25946.19921875,nifty50,^NSEI
2025-11-17 05:45:00,25967.650390625,nifty50,^NSEI
2025-11-17 06:45:00,25980.94921875,nifty50,^NSEI
2025-11-17 07:45:00,26010.5,nifty50,^NSEI
2025-11-17 08:45:00,26012.400390625,nifty50,^NSEI
2025-11-17 09:45:00,26014.30078125,nifty50,^NSEI
2025-11-18 03:45:00,25895.849609375,nifty50,^NSEI
2025-11-18 04:45:00,25933.900390625,nifty50,^NSEI
2025-11-18 05:45:00,25962.5,nifty50,^NSEI
2025-11-18 06:45:00,25953.5,nifty50,^NSEI
2025-11-18 07:45:00,25988.69921875,nifty50,^NSEI
2025-11-18 08:45:00,25897.75,nifty50,^NSEI
2025-11-18 09:45:00,25894.69921875,nifty50,^NSEI
2025-11-19 03:45:00,25952.099609375,nifty50,^NSEI
2025-11-19 04:45:00,25927.0,nifty50,^NSEI
2025-11-19 05:45:00,25993.30078125,nifty50,^NSEI
2025-11-19 06:45:00,26027.900390625,nifty50,^NSEI
2025-11-19 07:45:00,26033.0,nifty50,^NSEI
2025-11-19 08:45:00,26059.099609375,nifty50,^NSEI
2025-11-19 09:45:00,26052.69921875,nifty50,^NSEI
2025-11-20 03:45:00,26099.650390625,nifty50,^NSEI
2025-11-20 04:45:00,26133.099609375,nifty50,^NSEI
2025-11-20 05:45:00,26146.05078125,nifty50,^NSEI
2025-11-20 06:45:00,26177.80078125,nifty50,^NSEI
2025-11-20 07:45:00,26224.650390625,nifty50,^NSEI
2025-11-20 08:45:00,26203.19921875,nifty50,^NSEI
2025-11-20 09:45:00,26197.400390625,nifty50,^NSEI
2025-11-21 03:45:00,26087.400390625,nifty50,^NSEI
2025-11-21 04:45:00,26106.69921875,nifty50,^NSEI
2025-11-21 05:45:00,26123.900390625,nifty50,^NSEI
2025-11-21 06:45:00,26135.55078125,nifty50,^NSEI
2025-11-21 07:45:00,26147.150390625,nifty50,^NSEI
2025-11-21 08:45:00,26069.349609375,nifty50,^NSEI
2025-11-21 09:45:00,26063.94921875,nifty50,^NSEI
2025-11-24 03:45:00,26128.5,nifty50,^NSEI
2025-11-24 04:45:00,26098.099609375,nifty50,^NSEI
2025-11-24 05:45:00,26069.099609375,nifty50,^NSEI
2025-11-24 06:45:00,26080.599609375,nifty50,^NSEI
2025-11-24 07:45:00,26057.150390625,nifty50,^NSEI
2025-11-24 08:45:00,25954.400390625,nifty50,^NSEI
2025-11-24 09:45:00,25943.349609375,nifty50,^NSEI
2025-11-25 03:45:00,26018.599609375,nifty50,^NSEI
2025-11-25 04:45:00,25945.19921875,nifty50,^NSEI
2025-11-25 05:45:00,25981.400390625,nifty50,^NSEI
2025-11-25 06:45:00,25990.25,nifty50,^NSEI
2025-11-25 07:45:00,26020.25,nifty50,^NSEI
2025-11-25 08:45:00,25886.0,nifty50,^NSEI
2025-11-25 09:45:00,25860.30078125,nifty50,^NSEI
2025-11-26 03:45:00,26084.5,nifty50,^NSEI
2025-11-26 04:45:00,26116.5,nifty50,^NSEI
2025-11-26 05:45:00,26156.849609375,nifty50,^NSEI
2025-11-26 06:45:00,26188.900390625,nifty50,^NSEI
2025-11-26 07:45:00,26197.349609375,nifty50,^NSEI
2025-11-26 08:45:00,26212.599609375,nifty50,^NSEI
2025-11-26 09:45:00,26202.69921875,nifty50,^NSEI
2025-11-27 03:45:00,26283.0,nifty50,^NSEI
2025-11-27 04:45:00,26297.650390625,nifty50,^NSEI
2025-11-27 05:45:00,26243.94921875,nifty50,^NSEI
2025-11-27 06:45:00,26178.30078125,nifty50,^NSEI
2025-11-27 07:45:00,26180.94921875,nifty50,^NSEI
2025-11-27 08:45:00,26213.150390625,nifty50,^NSEI
2025-11-27 09:45:00,26220.80078125,nifty50,^NSEI
2025-11-28 03:45:00,26240.400390625,nifty50,^NSEI
2025-11-28 04:45:00,26266.5,nifty50,^NSEI
2025-11-28 05:45:00,26240.75,nifty50,^NSEI
2025-11-28 06:45:00,26217.900390625,nifty50,^NSEI
2025-11-28 07:45:00,26200.75,nifty50,^NSEI
2025-11-28 08:45:00,26197.55078125,nifty50,^NSEI
2025-11-28 09:45:00,26204.55078125,nifty50,^NSEI
2025-12-01 03:45:00,26284.94921875,nifty50,^NSEI
2025-12-01 04:45:00,26242.400390625,nifty50,^NSEI
2025-12-01 05:45:00,26175.650390625,nifty50,^NSEI
2025-12-01 06:45:00,26186.94921875,nifty50,^NSEI
2025-12-01 07:45:00,26213.849609375,nifty50,^NSEI
2025-12-01 08:45:00,26179.5,nifty50,^NSEI
2025-12-01 09:45:00,26175.94921875,nifty50,^NSEI
2025-12-02 03:45:00,26058.69921875,nifty50,^NSEI
2025-12-02 04:45:00,26080.75,nifty50,^NSEI
2025-12-02 05:45:00,26051.55078125,nifty50,^NSEI
2025-12-02 06:45:00,26035.80078125,nifty50,^NSEI
2025-12-02 07:45:00,26045.05078125,nifty50,^NSEI
2025-12-02 08:45:00,26036.75,nifty50,^NSEI
2025-12-02 09:45:00,26057.0,nifty50,^NSEI
2025-12-03 03:45:00,25928.099609375,nifty50,^NSEI
2025-12-03 04:45:00,25920.400390625,nifty50,^NSEI
2025-12-03 05:45:00,25954.19921875,nifty50,^NSEI
2025-12-03 06:45:00,25938.75,nifty50,^NSEI
2025-12-03 07:45:00,25948.900390625,nifty50,^NSEI
2025-12-03 08:45:00,25992.75,nifty50,^NSEI
2025-12-03 09:45:00,25981.150390625,nifty50,^NSEI
2025-12-04 03:45:00,26041.900390625,nifty50,^NSEI
2025-12-04 04:45:00,26077.05078125,nifty50,^NSEI
2025-12-04 05:45:00,26027.80078125,nifty50,^NSEI
2025-12-04 06:45:00,26001.0,nifty50,^NSEI
2025-12-04 07:45:00,26004.30078125,nifty50,^NSEI
2025-12-04 08:45:00,26038.599609375,nifty50,^NSEI
2025-12-04 09:45:00,26010.349609375,nifty50,^NSEI
2025-12-05 03:45:00,26078.55078125,nifty50,^NSEI
2025-12-05 04:45:00,26143.5,nifty50,^NSEI
2025-12-05 05:45:00,26130.150390625,nifty50,^NSEI
2025-12-05 06:45:00,26180.94921875,nifty50,^NSEI
2025-12-05 07:45:00,26165.099609375,nifty50,^NSEI
2025-12-05 08:45:00,26188.650390625,nifty50,^NSEI
2025-12-05 09:45:00,26176.650390625,nifty50,^NSEI
2025-12-08 03:45:00,26096.5,nifty50,^NSEI
2025-12-08 04:45:00,26070.69921875,nifty50,^NSEI
2025-12-08 05:45:00,26035.30078125,nifty50,^NSEI
2025-12-08 06:45:00,26030.19921875,nifty50,^NSEI
2025-12-08 07:45:00,25914.400390625,nifty50,^NSEI
2025-12-08 08:45:00,25971.150390625,nifty50,^NSEI
2025-12-08 09:45:00,25932.80078125,nifty50,^NSEI
2025-12-09 03:45:00,25784.05078125,nifty50,^NSEI
2025-12-09 04:45:00,25864.400390625,nifty50,^NSEI
2025-12-09 05:45:00,25893.05078125,nifty50,^NSEI
2025-12-09 06:45:00,25876.19921875,nifty50,^NSEI
2025-12-09 07:45:00,25885.5,nifty50,^NSEI
2025-12-09 08:45:00,25837.650390625,nifty50,^NSEI
2025-12-09 09:45:00,25838.94921875,nifty50,^NSEI
2025-12-10 03:45:00,25919.849609375,nifty50,^NSEI
2025-12-10 04:45:00,25874.650390625,nifty50,^NSEI
2025-12-10 05:45:00,25830.650390625,nifty50,^NSEI
2025-12-10 06:45:00,25801.849609375,nifty50,^NSEI
2025-12-10 07:45:00,25758.5,nifty50,^NSEI
2025-12-10 08:45:00,25760.099609375,nifty50,^NSEI
2025-12-10 09:45:00,25742.650390625,nifty50,^NSEI
2025-12-11 03:45:00,25807.55078125,nifty50,^NSEI
2025-12-11 04:45:00,25797.44921875,nifty50,^NSEI
2025-12-11 05:45:00,25876.599609375,nifty50,^NSEI
2025-12-11 06:45:00,25855.150390625,nifty50,^NSEI
2025-12-11 07:45:00,25866.19921875,nifty50,^NSEI
2025-12-11 08:45:00,25895.44921875,nifty50,^NSEI
2025-12-11 09:45:00,25898.400390625,nifty50,^NSEI
2025-12-12 03:45:00,25988.5,nifty50,^NSEI
2025-12-12 04:45:00,25990.44921875,nifty50,^NSEI
2025-12-12 05:45:00,26013.650390625,nifty50,^NSEI
2025-12-12 06:45:00,26034.05078125,nifty50,^NSEI
2025-12-12 07:45:00,26043.05078125,nifty50,^NSEI
2025-12-12 08:45:00,26054.099609375,nifty50,^NSEI
2025-12-12 09:45:00,26037.150390625,nifty50,^NSEI
2025-12-15 03:45:00,25961.349609375,nifty50,^NSEI
2025-12-15 04:45:00,25980.94921875,nifty50,^NSEI
2025-12-15 05:45:00,26018.55078125,nifty50,^NSEI
2025-12-15 06:45:00,26042.099609375,nifty50,^NSEI
2025-12-15 07:45:00,26009.849609375,nifty50,^NSEI
2025-12-15 08:45:00,26030.05078125,nifty50,^NSEI
2025-12-15 09:45:00,26014.0,nifty50,^NSEI
2025-12-16 03:45:00,25892.849609375,nifty50,^NSEI
2025-12-16 04:45:00,25898.80078125,nifty50,^NSEI
2025-12-16 05:45:00,25887.5,nifty50,^NSEI
2025-12-16 06:45:00,25886.849609375,nifty50,^NSEI
2025-12-16 07:45:00,25883.25,nifty50,^NSEI
2025-12-16 08:45:00,25856.05078125,nifty50,^NSEI
2025-12-16 09:45:00,25851.349609375,nifty50,^NSEI
2025-12-17 03:45:00,25841.05078125,nifty50,^NSEI
2025-12-17 04:45:00,25842.75,nifty50,^NSEI
2025-12-17 05:45:00,25796.400390625,nifty50,^NSEI
2025-12-17 06:45:00,25791.400390625,nifty50,^NSEI
2025-12-17 07:45:00,25798.55078125,nifty50,^NSEI
2025-12-17 08:45:00,25816.349609375,nifty50,^NSEI
2025-12-17 09:45:00,25822.650390625,nifty50,^NSEI
2025-12-18 03:45:00,25791.150390625,nifty50,^NSEI
2025-12-18 04:45:00,25831.69921875,nifty50,^NSEI
2025-12-18 05:45:00,25878.80078125,nifty50,^NSEI
2025-12-18 06:45:00,25879.80078125,nifty50,^NSEI
2025-12-18 07:45:00,25805.25,nifty50,^NSEI
2025-12-18 08:45:00,25820.400390625,nifty50,^NSEI
2025-12-18 09:45:00,25815.650390625,nifty50,^NSEI
2025-12-19 03:45:00,25935.599609375,nifty50,^NSEI
2025-12-19 04:45:00,25954.75,nifty50,^NSEI
2025-12-19 05:45:00,25943.94921875,nifty50,^NSEI
2025-12-19 06:45:00,25930.19921875,nifty50,^NSEI
2025-12-19 07:45:00,25967.5,nifty50,^NSEI
2025-12-19 08:45:00,25969.849609375,nifty50,^NSEI
2025-12-19 09:45:00,25961.400390625,nifty50,^NSEI
2025-12-22 03:45:00,26129.25,nifty50,^NSEI
2025-12-22 04:45:00,26123.94921875,nifty50,^NSEI
2025-12-22 05:45:00,26134.55078125,nifty50,^NSEI
2025-12-22 06:45:00,26139.94921875,nifty50,^NSEI
2025-12-22 07:45:00,26143.5,nifty50,^NSEI
2025-12-22 08:45:00,26174.80078125,nifty50,^NSEI
2025-12-22 09:45:00,26162.75,nifty50,^NSEI
2025-12-23 03:45:00,26184.19921875,nifty50,^NSEI
2025-12-23 04:45:00,26190.0,nifty50,^NSEI
2025-12-23 05:45:00,26187.69921875,nifty50,^NSEI
2025-12-23 06:45:00,26186.650390625,nifty50,^NSEI
2025-12-23 07:45:00,26203.349609375,nifty50,^NSEI
2025-12-23 08:45:00,26183.5,nifty50,^NSEI
2025-12-23 09:45:00,26164.55078125,nifty50,^NSEI
2025-12-24 03:45:00,26227.19921875,nifty50,^NSEI
2025-12-24 04:45:00,26210.150390625,nifty50,^NSEI
2025-12-24 05:45:00,26192.0,nifty50,^NSEI
2025-12-24 06:45:00,26181.05078125,nifty50,^NSEI
2025-12-24 07:45:00,26158.5,nifty50,^NSEI
2025-12-24 08:45:00,26154.80078125,nifty50,^NSEI
2025-12-24 09:45:00,26141.650390625,nifty50,^NSEI
2025-12-26 03:45:00,26091.44921875,nifty50,^NSEI
2025-12-26 04:45:00,26072.80078125,nifty50,^NSEI
2025-12-26 05:45:00,26062.25,nifty50,^NSEI
2025-12-26 06:45:00,26042.150390625,nifty50,^NSEI
2025-12-26 07:45:00,26044.150390625,nifty50,^NSEI
2025-12-26 08:45:00,26048.30078125,nifty50,^NSEI
2025-12-26 09:45:00,26047.650390625,nifty50,^NSEI
2025-12-29 03:45:00,26034.55078125,nifty50,^NSEI
2025-12-29 04:45:00,25983.69921875,nifty50,^NSEI
2025-12-29 05:45:00,25979.900390625,nifty50,^NSEI
2025-12-29 06:45:00,25954.349609375,nifty50,^NSEI
2025-12-29 07:45:00,25943.349609375,nifty50,^NSEI
2025-12-29 08:45:00,25944.05078125,nifty50,^NSEI
2025-12-29 09:45:00,25949.80078125,nifty50,^NSEI
2025-12-30 03:45:00,25943.25,nifty50,^NSEI
2025-12-30 04:45:00,25921.44921875,nifty50,^NSEI
2025-12-30 05:45:00,25884.80078125,nifty50,^NSEI
2025-12-30 06:45:00,25890.349609375,nifty50,^NSEI
2025-12-30 07:45:00,25943.599609375,nifty50,^NSEI
2025-12-30 08:45:00,25942.0,nifty50,^NSEI
2025-12-30 09:45:00,25970.55078125,nifty50,^NSEI
2025-12-31 03:45:00,25997.0,nifty50,^NSEI
2025-12-31 04:45:00,26055.80078125,nifty50,^NSEI
2025-12-31 05:45:00,26089.55078125,nifty50,^NSEI
2025-12-31 06:45:00,26155.349609375,nifty50,^NSEI
2025-12-31 07:45:00,26167.0,nifty50,^NSEI
2025-12-31 08:45:00,26122.94921875,nifty50,^NSEI
2025-12-31 09:45:00,26141.849609375,nifty50,^NSEI
2026-01-01 03:45:00,26151.150390625,nifty50,^NSEI
2026-01-01 04:45:00,26170.5,nifty50,^NSEI
2026-01-01 05:45:00,26125.0,nifty50,^NSEI
2026-01-01 06:45:00,26151.44921875,nifty50,^NSEI
2026-01-01 07:45:00,26168.0,nifty50,^NSEI
2026-01-01 08:45:00,26142.849609375,nifty50,^NSEI
2026-01-01 09:45:00,26140.25,nifty50,^NSEI
2026-01-02 03:45:00,26254.650390625,nifty50,^NSEI
2026-01-02 04:45:00,26254.05078125,nifty50,^NSEI
2026-01-02 05:45:00,26287.599609375,nifty50,^NSEI
2026-01-02 06:45:00,26302.75,nifty50,^NSEI
2026-01-02 07:45:00,26302.80078125,nifty50,^NSEI
2026-01-02 08:45:00,26324.75,nifty50,^NSEI
2026-01-02 09:45:00,26335.69921875,nifty50,^NSEI
2026-01-05 03:45:00,26339.150390625,nifty50,^NSEI
2026-01-05 04:45:00,26359.25,nifty50,^NSEI
2026-01-05 05:45:00,26333.19921875,nifty50,^NSEI
2026-01-05 06:45:00,26308.75,nifty50,^NSEI
2026-01-05 07:45:00,26226.75,nifty50,^NSEI
2026-01-05 08:45:00,26249.25,nifty50,^NSEI
2026-01-05 09:45:00,26244.650390625,nifty50,^NSEI
2026-01-06 03:45:00,26243.25,nifty50,^NSEI
2026-01-06 04:45:00,26194.44921875,nifty50,^NSEI
2026-01-06 05:45:00,26167.650390625,nifty50,^NSEI
2026-01-06 06:45:00,26174.69921875,nifty50,^NSEI
2026-01-06 07:45:00,26133.150390625,nifty50,^NSEI
2026-01-06 08:45:00,26175.94921875,nifty50,^NSEI
2026-01-06 09:45:00,26174.650390625,nifty50,^NSEI
2026-01-07 03:45:00,26167.25,nifty50,^NSEI
2026-01-07 04:45:00,26151.599609375,nifty50,^NSEI
2026-01-07 05:45:00,26112.099609375,nifty50,^NSEI
2026-01-07 06:45:00,26102.900390625,nifty50,^NSEI
2026-01-07 07:45:00,26098.849609375,nifty50,^NSEI
2026-01-07 08:45:00,26151.80078125,nifty50,^NSEI
2026-01-07 09:45:00,26142.900390625,nifty50,^NSEI
2026-01-08 03:45:00,26061.150390625,nifty50,^NSEI
2026-01-08 04:45:00,26003.80078125,nifty50,^NSEI
2026-01-08 05:45:00,25933.75,nifty50,^NSEI
2026-01-08 06:45:00,25926.099609375,nifty50,^NSEI
2026-01-08 07:45:00,25926.94921875,nifty50,^NSEI
2026-01-08 08:45:00,25878.05078125,nifty50,^NSEI
2026-01-08 09:45:00,25868.900390625,nifty50,^NSEI
2026-01-09 03:45:00,25856.599609375,nifty50,^NSEI
2026-01-09 04:45:00,25799.0,nifty50,^NSEI
2026-01-09 05:45:00,25739.349609375,nifty50,^NSEI
2026-01-09 06:45:00,25691.05078125,nifty50,^NSEI
2026-01-09 07:45:00,25660.150390625,nifty50,^NSEI
2026-01-09 08:45:00,25695.05078125,nifty50,^NSEI
2026-01-09 09:45:00,25703.69921875,nifty50,^NSEI
2026-01-12 03:45:00,25556.900390625,nifty50,^NSEI
2026-01-12 04:45:00,25532.849609375,nifty50,^NSEI
2026-01-12 05:45:00,25578.30078125,nifty50,^NSEI
2026-01-12 06:45:00,25722.30078125,nifty50,^NSEI
2026-01-12 07:45:00,25728.44921875,nifty50,^NSEI
2026-01-12 08:45:00,25778.5,nifty50,^NSEI
2026-01-12 09:45:00,25806.099609375,nifty50,^NSEI
2026-01-13 03:45:00,25738.099609375,nifty50,^NSEI
2026-01-13 04:45:00,25788.599609375,nifty50,^NSEI
2026-01-13 05:45:00,25785.75,nifty50,^NSEI
2026-01-13 07:45:00,25636.55078125,nifty50,^NSEI
2026-01-13 08:45:00,25737.400390625,nifty50,^NSEI
2026-01-13 09:45:00,25714.19921875,nifty50,^NSEI
2026-01-14 03:45:00,25696.80078125,nifty50,^NSEI
2026-01-14 04:45:00,25726.25,nifty50,^NSEI
2026-01-14 05:45:00,25743.349609375,nifty50,^NSEI
2026-01-14 06:45:00,25747.150390625,nifty50,^NSEI
2026-01-14 07:45:00,25663.19921875,nifty50,^NSEI
2026-01-14 08:45:00,25652.849609375,nifty50,^NSEI
2026-01-14 09:45:00,25669.099609375,nifty50,^NSEI
2026-01-16 03:45:00,25783.650390625,nifty50,^NSEI
